Year,Month,Area Name,Adjusted,Employed,Unemployed,Labor Force,Unemployment Rate
2021,March,Madison County,Not Seasonally Adjusted,"30,500","1,900","32,500",6.00%
2021,March,Monroe County,Not Seasonally Adjusted,"342,400","23,500","365,800",6.40%
2021,March,Montgomery County,Not Seasonally Adjusted,"20,400","1,600","22,100",7.40%
2021,March,Nassau County,Not Seasonally Adjusted,"671,200","39,700","710,800",5.60%
2021,March,New York County,Not Seasonally Adjusted,"825,800","78,400","904,300",8.70%
2021,March,Niagara County,Not Seasonally Adjusted,"90,900","7,200","98,200",7.40%
2021,March,Oneida County,Not Seasonally Adjusted,"94,500","6,500","101,000",6.40%
2021,March,Onondaga County,Not Seasonally Adjusted,"209,200","13,700","222,800",6.10%
2021,March,Ontario County,Not Seasonally Adjusted,"52,500","3,100","55,600",5.60%
2021,March,Orange County,Not Seasonally Adjusted,"174,400","10,800","185,200",5.80%
2021,March,Orleans County,Not Seasonally Adjusted,"15,900","1,200","17,000",6.90%
2021,March,Oswego County,Not Seasonally Adjusted,"48,900","3,700","52,600",7.00%
2021,March,Otsego County,Not Seasonally Adjusted,"25,400","1,600","27,000",5.90%
2021,March,Putnam County,Not Seasonally Adjusted,"48,400","2,700","51,100",5.20%
2021,March,Queens County,Not Seasonally Adjusted,"1,017,000","127,400","1,144,400",11.10%
2021,March,Rensselaer County,Not Seasonally Adjusted,"77,200","4,500","81,700",5.60%
2021,March,Richmond County,Not Seasonally Adjusted,"201,000","21,900","222,900",9.80%
2021,March,Rockland County,Not Seasonally Adjusted,"147,300","8,500","155,700",5.40%
2021,March,Saratoga County,Not Seasonally Adjusted,"114,700","5,900","120,600",4.90%
2021,March,Schenectady County,Not Seasonally Adjusted,"72,900","4,900","77,800",6.30%
2021,March,Schoharie County,Not Seasonally Adjusted,"13,700",900,"14,600",6.20%
2021,March,Schuyler County,Not Seasonally Adjusted,"7,400",600,"8,000",7.00%
2021,March,Seneca County,Not Seasonally Adjusted,"14,000","1,000","15,000",6.40%
2021,March,St. Lawrence County,Not Seasonally Adjusted,"41,000","2,800","43,800",6.30%
2021,March,Steuben County,Not Seasonally Adjusted,"39,200","2,700","41,900",6.40%
2021,March,Suffolk County,Not Seasonally Adjusted,"733,700","45,000","778,800",5.80%
2021,March,Sullivan County,Not Seasonally Adjusted,"33,700","2,300","36,000",6.40%
2021,March,Tioga County,Not Seasonally Adjusted,"21,000","1,300","22,300",5.80%
2021,March,Tompkins County,Not Seasonally Adjusted,"49,200","2,200","51,400",4.30%
2021,March,Ulster County,Not Seasonally Adjusted,"81,600","5,200","86,700",6.00%
2021,March,Warren County,Not Seasonally Adjusted,"28,800","2,100","30,900",6.90%
2021,March,Washington County,Not Seasonally Adjusted,"25,300","1,700","26,900",6.20%
2021,March,Wayne County,Not Seasonally Adjusted,"40,600","2,600","43,100",5.90%
2021,March,Westchester County,Not Seasonally Adjusted,"458,300","28,900","487,100",5.90%
2021,March,Wyoming County,Not Seasonally Adjusted,"16,600","1,100","17,700",6.30%
2021,March,Yates County,Not Seasonally Adjusted,"10,900",600,"11,500",5.30%
2021,February,Albany County,Not Seasonally Adjusted,"148,200","9,500","157,800",6.00%
2021,February,Allegany County,Not Seasonally Adjusted,"18,500","1,400","19,800",6.90%
2021,February,Bronx County,Not Seasonally Adjusted,"516,100","102,900","619,000",16.60%
2021,February,Broome County,Not Seasonally Adjusted,"76,500","6,000","82,500",7.30%
2021,February,Cattaraugus County,Not Seasonally Adjusted,"31,600","2,500","34,200",7.40%
2021,February,Cayuga County,Not Seasonally Adjusted,"33,400","2,400","35,800",6.70%
2021,February,Chautauqua County,Not Seasonally Adjusted,"49,800","4,200","54,000",7.70%
2021,February,Chemung County,Not Seasonally Adjusted,"32,500","2,500","35,000",7.20%
2021,February,Chenango County,Not Seasonally Adjusted,"20,800","1,400","22,200",6.20%
2021,February,Clinton County,Not Seasonally Adjusted,"33,800","2,300","36,100",6.50%
2021,February,Columbia County,Not Seasonally Adjusted,"28,500","1,700","30,100",5.50%
2021,February,Cortland County,Not Seasonally Adjusted,"21,400","1,600","23,000",7.10%
2021,February,Delaware County,Not Seasonally Adjusted,"17,700","1,200","18,900",6.50%
2021,February,Dutchess County,Not Seasonally Adjusted,"133,600","8,700","142,200",6.10%
2021,February,Erie County,Not Seasonally Adjusted,"407,900","33,100","441,000",7.50%
2021,February,Essex County,Not Seasonally Adjusted,"15,700","1,200","16,900",6.90%
2021,February,Franklin County,Not Seasonally Adjusted,"18,000","1,300","19,400",6.70%
2021,February,Fulton County,Not Seasonally Adjusted,"21,000","1,800","22,700",7.70%
2021,February,Genesee County,Not Seasonally Adjusted,"27,500","1,800","29,300",6.20%
2021,February,Greene County,Not Seasonally Adjusted,"19,200","1,400","20,600",6.90%
2021,February,Hamilton County,Not Seasonally Adjusted,"1,900",100,"2,100",6.90%
2021,February,Herkimer County,Not Seasonally Adjusted,"25,600","2,300","27,900",8.40%
2021,February,Jefferson County,Not Seasonally Adjusted,"40,000","3,200","43,200",7.50%
2021,February,Kings County,Not Seasonally Adjusted,"1,055,100","152,900","1,208,100",12.70%
2021,February,Lewis County,Not Seasonally Adjusted,"10,800",900,"11,700",7.70%
2021,February,Livingston County,Not Seasonally Adjusted,"28,300","1,900","30,200",6.20%
2021,February,Madison County,Not Seasonally Adjusted,"30,500","2,100","32,600",6.50%
2021,February,Monroe County,Not Seasonally Adjusted,"339,000","25,500","364,500",7.00%
2021,February,Montgomery County,Not Seasonally Adjusted,"20,400","1,700","22,200",7.80%
2021,February,Nassau County,Not Seasonally Adjusted,"659,500","43,500","703,000",6.20%
2021,February,New York County,Not Seasonally Adjusted,"813,300","85,200","898,400",9.50%
2021,February,Niagara County,Not Seasonally Adjusted,"89,900","7,700","97,600",7.90%
2021,February,Oneida County,Not Seasonally Adjusted,"93,900","7,200","101,000",7.10%
2021,February,Onondaga County,Not Seasonally Adjusted,"207,200","15,000","222,200",6.70%
2021,February,Ontario County,Not Seasonally Adjusted,"52,200","3,300","55,500",6.00%
2021,February,Orange County,Not Seasonally Adjusted,"172,100","11,800","183,900",6.40%
2021,February,Orleans County,Not Seasonally Adjusted,"16,000","1,200","17,200",7.20%
2021,February,Oswego County,Not Seasonally Adjusted,"48,600","4,000","52,500",7.60%
2021,February,Otsego County,Not Seasonally Adjusted,"25,100","1,700","26,800",6.40%
2021,February,Putnam County,Not Seasonally Adjusted,"47,400","2,900","50,300",5.80%
2021,February,Queens County,Not Seasonally Adjusted,"1,002,800","137,700","1,140,500",12.10%
2021,February,Rensselaer County,Not Seasonally Adjusted,"76,500","4,900","81,400",6.00%
2021,February,Richmond County,Not Seasonally Adjusted,"198,800","24,000","222,700",10.80%
2021,February,Rockland County,Not Seasonally Adjusted,"144,400","9,300","153,600",6.00%
2021,February,Saratoga County,Not Seasonally Adjusted,"113,600","6,500","120,100",5.40%
2021,February,Schenectady County,Not Seasonally Adjusted,"72,300","5,200","77,400",6.70%
2021,February,Schoharie County,Not Seasonally Adjusted,"13,700","1,000","14,700",6.50%
2021,February,Schuyler County,Not Seasonally Adjusted,"7,400",600,"8,000",7.60%
2021,February,Seneca County,Not Seasonally Adjusted,"13,900","1,000","14,900",7.00%
2021,February,St. Lawrence County,Not Seasonally Adjusted,"41,000","3,000","44,000",6.80%
2021,February,Steuben County,Not Seasonally Adjusted,"39,200","3,000","42,100",7.00%
2021,February,Suffolk County,Not Seasonally Adjusted,"722,400","49,200","771,600",6.40%
2021,February,Sullivan County,Not Seasonally Adjusted,"33,300","2,400","35,800",6.80%
2021,February,Tioga County,Not Seasonally Adjusted,"20,800","1,400","22,300",6.40%
2021,February,Tompkins County,Not Seasonally Adjusted,"48,500","2,500","51,000",4.90%
2021,February,Ulster County,Not Seasonally Adjusted,"80,300","5,600","85,900",6.50%
2021,February,Warren County,Not Seasonally Adjusted,"28,500","2,200","30,700",7.30%
2021,February,Washington County,Not Seasonally Adjusted,"25,300","1,800","27,100",6.70%
2021,February,Wayne County,Not Seasonally Adjusted,"40,700","2,700","43,400",6.30%
2021,February,Westchester County,Not Seasonally Adjusted,"448,500","31,600","480,100",6.60%
2021,February,Wyoming County,Not Seasonally Adjusted,"16,800","1,300","18,100",7.00%
2021,February,Yates County,Not Seasonally Adjusted,"11,000",700,"11,700",5.60%
2021,January,Albany County,Not Seasonally Adjusted,"148,600","9,100","157,600",5.80%
2021,January,Allegany County,Not Seasonally Adjusted,"17,900","1,300","19,300",6.90%
2021,January,Bronx County,Not Seasonally Adjusted,"509,700","106,300","616,000",17.30%
2021,January,Broome County,Not Seasonally Adjusted,"76,600","5,900","82,500",7.10%
2021,January,Cattaraugus County,Not Seasonally Adjusted,"31,800","2,400","34,200",7.10%
2021,January,Cayuga County,Not Seasonally Adjusted,"33,400","2,400","35,800",6.60%
2021,January,Chautauqua County,Not Seasonally Adjusted,"49,800","4,800","54,600",8.90%
2021,January,Chemung County,Not Seasonally Adjusted,"32,800","2,400","35,200",6.90%
2021,January,Chenango County,Not Seasonally Adjusted,"21,200","1,300","22,500",5.90%
2021,January,Clinton County,Not Seasonally Adjusted,"34,200","2,500","36,700",6.80%
2021,January,Columbia County,Not Seasonally Adjusted,"29,200","1,600","30,800",5.30%
2021,January,Cortland County,Not Seasonally Adjusted,"21,100","1,600","22,700",7.10%
2021,January,Delaware County,Not Seasonally Adjusted,"17,900","1,200","19,100",6.20%
2021,January,Dutchess County,Not Seasonally Adjusted,"134,300","8,200","142,500",5.80%
2021,January,Erie County,Not Seasonally Adjusted,"408,400","32,800","441,200",7.40%
2021,January,Essex County,Not Seasonally Adjusted,"16,000","1,100","17,100",6.40%
2021,January,Franklin County,Not Seasonally Adjusted,"18,300","1,200","19,500",6.20%
2021,January,Fulton County,Not Seasonally Adjusted,"21,400","1,600","23,000",7.00%
2021,January,Genesee County,Not Seasonally Adjusted,"28,100","1,700","29,800",5.80%
2021,January,Greene County,Not Seasonally Adjusted,"19,500","1,300","20,800",6.40%
2021,January,Hamilton County,Not Seasonally Adjusted,"2,000",100,"2,100",6.40%
2021,January,Herkimer County,Not Seasonally Adjusted,"25,600","2,200","27,800",8.10%
2021,January,Jefferson County,Not Seasonally Adjusted,"40,600","3,000","43,500",6.80%
2021,January,Kings County,Not Seasonally Adjusted,"1,041,000","156,600","1,197,600",13.10%
2021,January,Lewis County,Not Seasonally Adjusted,"11,100",900,"11,900",7.20%
2021,January,Livingston County,Not Seasonally Adjusted,"28,400","1,800","30,200",6.00%
2021,January,Madison County,Not Seasonally Adjusted,"30,700","2,100","32,800",6.30%
2021,January,Monroe County,Not Seasonally Adjusted,"336,900","25,100","362,000",6.90%
2021,January,Montgomery County,Not Seasonally Adjusted,"20,800","1,600","22,400",7.30%
2021,January,Nassau County,Not Seasonally Adjusted,"664,600","41,400","706,000",5.90%
2021,January,New York County,Not Seasonally Adjusted,"802,200","87,000","889,200",9.80%
2021,January,Niagara County,Not Seasonally Adjusted,"90,200","7,400","97,600",7.60%
2021,January,Oneida County,Not Seasonally Adjusted,"93,400","7,000","100,500",7.00%
2021,January,Onondaga County,Not Seasonally Adjusted,"207,100","14,600","221,700",6.60%
2021,January,Ontario County,Not Seasonally Adjusted,"52,100","3,200","55,300",5.80%
2021,January,Orange County,Not Seasonally Adjusted,"174,100","11,500","185,600",6.20%
2021,January,Orleans County,Not Seasonally Adjusted,"16,200","1,200","17,400",6.90%
2021,January,Oswego County,Not Seasonally Adjusted,"48,600","3,900","52,500",7.50%
2021,January,Otsego County,Not Seasonally Adjusted,"24,900","1,700","26,600",6.30%
2021,January,Putnam County,Not Seasonally Adjusted,"47,600","2,700","50,300",5.40%
2021,January,Queens County,Not Seasonally Adjusted,"989,700","141,200","1,131,000",12.50%
2021,January,Rensselaer County,Not Seasonally Adjusted,"76,700","4,600","81,300",5.60%
2021,January,Richmond County,Not Seasonally Adjusted,"196,300","24,000","220,300",10.90%
2021,January,Rockland County,Not Seasonally Adjusted,"145,400","8,900","154,300",5.80%
2021,January,Saratoga County,Not Seasonally Adjusted,"114,000","6,000","120,000",5.00%
2021,January,Schenectady County,Not Seasonally Adjusted,"72,400","5,000","77,400",6.40%
2021,January,Schoharie County,Not Seasonally Adjusted,"13,900",900,"14,800",6.20%
2021,January,Schuyler County,Not Seasonally Adjusted,"7,400",600,"8,000",7.20%
2021,January,Seneca County,Not Seasonally Adjusted,"14,300","1,000","15,300",6.50%
2021,January,St. Lawrence County,Not Seasonally Adjusted,"41,000","2,900","43,900",6.60%
2021,January,Steuben County,Not Seasonally Adjusted,"39,900","2,800","42,700",6.60%
2021,January,Suffolk County,Not Seasonally Adjusted,"728,800","46,400","775,200",6.00%
2021,January,Sullivan County,Not Seasonally Adjusted,"34,000","2,400","36,300",6.50%
2021,January,Tioga County,Not Seasonally Adjusted,"20,900","1,300","22,200",5.90%
2021,January,Tompkins County,Not Seasonally Adjusted,"46,100","2,400","48,500",5.00%
2021,January,Ulster County,Not Seasonally Adjusted,"80,500","5,500","85,900",6.40%
2021,January,Warren County,Not Seasonally Adjusted,"28,700","2,100","30,800",6.90%
2021,January,Washington County,Not Seasonally Adjusted,"25,700","1,700","27,300",6.10%
2021,January,Wayne County,Not Seasonally Adjusted,"40,800","2,600","43,400",5.90%
2021,January,Westchester County,Not Seasonally Adjusted,"451,500","30,300","481,800",6.30%
2021,January,Wyoming County,Not Seasonally Adjusted,"17,400","1,200","18,600",6.40%
2021,January,Yates County,Not Seasonally Adjusted,"11,200",600,"11,800",5.30%
